package_name,registry,label,EACCES_count,EEXIST_count,EINVAL_count,ENETUNREACH_count,ENOENT_count,ENOTDIR_count,ETIMEDOUT_count,bind_count,brk_count,chmod_path_count,clone3_count,clone_count,close_count,connect_count,connect_ipv4_count,connect_ipv6_count,connect_unix_socket_count,early_chmod_count,early_connect_count,early_execve_count,early_file_count,early_memory_count,early_network_count,early_other_count,early_permission_count,early_process_count,early_write_count,error_unique_count,exec_downloader_count,exec_python_tool_count,exec_ratio,exec_remote_tool_count,exec_shell_count,execve_count,faccessat_count,failed_connect_count,failed_connect_ratio,failed_execve_count,failed_execve_ratio,failed_open_count,failed_open_ratio,failed_syscall_count,failed_syscall_ratio,fchmodat_count,file_ratio,file_syscall_count,first_chmod_offset,first_connect_offset,first_sensitive_path_offset,fstat_count,futex_count,getdents64_count,getrandom_count,hidden_path_count,home_path_count,late_chmod_count,late_execve_count,late_file_count,late_memory_count,late_other_count,late_permission_count,late_process_count,late_write_count,max_syscalls_in_one_process,memory_ratio,memory_syscall_count,middle_chmod_count,middle_connect_count,middle_execve_count,middle_file_count,middle_memory_count,middle_network_count,middle_other_count,middle_permission_count,middle_process_count,middle_write_count,mkdirat_count,mmap_count,mprotect_count,munmap_count,network_ratio,network_syscall_count,newfstatat_count,nonstandard_port_count,num_processes_with_connect,num_processes_with_shell,openat_count,path_total_count,permission_ratio,permission_syscall_count,port_443_count,port_80_count,process_ratio,process_syscall_count,read_count,readlinkat_count,recvfrom_count,recvmsg_count,renameat_count,sendto_count,sensitive_path_count,sequence_token_count,sequence_truncated,shell_plus_network,shell_plus_sensitive_path,socket_count,spawned_shell,statx_count,successful_connect_count,syscall_rate_per_second,tmp_chmod_count,tmp_exec_count,tmp_path_count,tmp_write_open_count,total_syscalls,touched_env_file,touched_git_config,touched_ssh,unique_ip_count,unique_port_count,unique_syscalls,unlinkat_count,uses_base64_keyword,uses_curl_shell_pattern,uses_wget_shell_pattern,wait4_count,write_count,write_open_count,write_ratio
cikit-learn-0.1,pypi,1,0,9,3,0,645,0,0,1,200,5,0,21,1785,0,0,0,0,5,0,20,18183,1880,2,721,5,115,75,7,0,3,0.0009565716472163,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1926,0.092117849626937,5,0.8697627702314903,18185,8.682150000007823,-1.0,4.005604999998468,2692,48,482,23,5848,6689,0,0,2,0,0,0,0,0,20908,0.0899177348383394,1880,0,0,0,0,0,0,0,0,0,0,28,931,262,486,9.565716472163764e-05,2,5363,0,0,0,1741,7358,0.000239142911804,5,0,0,0.0055002869714941,115,2437,9,0,0,3,0,1,20908,0,0,0,1,0,0,0,1.031963009283833e-09,5,6,766,18,20908,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035871436770614
bitcoinlb-0.1,pypi,1,0,9,3,0,619,0,0,1,192,5,0,21,1753,0,0,0,0,5,0,20,17925,1840,2,721,5,115,75,6,0,3,0.0009704027171276,0,0,20,15,0,0.0,5,0.25,100,0.0585137507314218,1898,0.09209121785541,5,0.8698204754973314,17927,8.491947999995318,-1.0,3.9344549999950686,2658,48,422,23,5721,6561,0,0,2,0,0,0,0,0,20610,0.0892770499757399,1840,0,0,0,0,0,0,0,0,0,0,28,914,262,471,9.70402717127608e-05,2,5266,0,0,0,1709,7230,0.0002426006792819,5,0,0,0.0055798156234837,115,2440,9,0,0,3,0,1,20610,0,0,0,1,0,0,0,1.0172545256152263e-09,5,6,765,18,20610,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0036390101892285
cryptoeed-0.1,pypi,1,0,9,3,0,642,0,0,1,196,5,0,21,1785,0,0,0,0,5,0,20,18187,2076,2,721,5,115,75,6,0,3,0.0009475080538184,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1923,0.0911028993746446,5,0.8617111995451961,18189,8.69746799999848,-1.0,4.032827999995789,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,21108,0.0983513359863558,2076,0,0,0,0,0,0,0,0,0,0,28,1030,262,587,9.475080538184574e-05,2,5360,0,0,0,1741,7356,0.0002368770134546,5,0,0,0.0054481713094561,115,2444,9,0,0,3,0,1,21108,0,0,0,1,0,0,0,1.0418344727248996e-09,5,6,765,18,21108,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035531552018192
discordyml-1.0.1,pypi,0,0,257,102,5,1544,0,0,4,361,6,1,40,3578,23,9,5,2,6,23,38,38542,3622,75,911,10,254,425,10,0,5,0.0008752533628155,8,0,38,32,9,0.391304347826087,12,0.3157894736842105,176,0.0513269174686497,4501,0.1036714575271789,6,0.8877833056937534,38544,13.016644000000042,8.88826800000004,4.001205000000027,5239,163,788,43,9035,14140,0,0,2,0,0,0,0,0,43416,0.0834254652662612,3622,0,0,0,0,0,0,0,0,0,0,348,1785,466,1008,0.0017274737423991,75,11152,0,1,0,3429,15443,0.0002303298323198,10,12,0,0.005850377740925,254,4847,112,4,6,152,2,22,43416,0,0,0,13,0,0,14,2.142897734626488e-09,6,10,5028,339,43416,0,1,0,5,2,67,417,0,0,0,58,425,348,0.0097890178735949
colorwin-6.6.8,pypi,1,0,42,3,0,675,144,0,1,179,11,0,21,1875,0,0,0,0,11,0,20,19430,1628,2,782,13,115,141,7,0,3,0.0009102494083378,0,0,20,15,0,0.0,5,0.25,244,0.1236068895643363,2204,0.1003094847988348,11,0.8843983251410886,19432,4.570394000002125,-1.0,3.9918690000049537,2801,48,510,23,5860,7015,0,0,2,0,0,0,0,0,21972,0.0740943018387038,1628,0,0,0,0,0,0,0,0,0,0,62,815,262,371,9.102494083378844e-05,2,5726,0,0,0,1974,7687,0.0005916621154196,13,0,0,0.0052339340979428,115,2563,9,0,0,8,0,1,21972,0,0,0,1,0,0,0,1.0844792036060562e-09,11,6,1074,54,21972,0,0,0,0,0,55,59,0,0,0,30,141,59,0.006417258328782
bulk-mail-sender-0.1.1,pypi,0,0,25,3,0,658,0,0,1,186,10,0,21,1847,0,0,0,0,10,0,20,18862,1686,2,755,12,115,104,7,0,3,0.0009330969487729,0,0,20,15,0,0.0,5,0.25,100,0.0554631170271769,2009,0.0937295885042455,10,0.8800970420826724,18864,8.676761000000056,-1.0,4.028989000000024,2777,48,500,23,5860,6915,0,0,2,0,0,0,0,0,21434,0.078660072781562,1686,0,0,0,0,0,0,0,0,0,0,45,839,262,398,9.330969487729776e-05,2,5553,0,0,0,1803,7588,0.0005598581692637,12,0,0,0.0053653074554446,115,2511,9,0,0,6,0,1,21434,0,0,0,1,0,0,0,1.0579249595651923e-09,10,6,974,37,21434,0,0,0,0,0,55,41,0,0,0,30,104,42,0.0048521041336194
crypptocompare-0.1,pypi,1,0,9,3,0,642,0,0,1,201,5,0,21,1785,0,0,0,0,5,0,20,18187,1818,2,721,5,115,75,7,0,3,0.0009592326139088,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1924,0.0922781774580335,5,0.8723741007194245,18189,8.713667000003625,-1.0,4.005709000004572,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,20850,0.0871942446043165,1818,0,0,0,0,0,0,0,0,0,0,28,899,262,455,9.592326139088728e-05,2,5360,0,0,0,1741,7356,0.0002398081534772,5,0,0,0.005515587529976,115,2444,9,0,0,3,0,1,20850,0,0,0,1,0,0,0,1.0291002821627182e-09,5,6,765,18,20850,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035971223021582
discord-wehbook-0.1,pypi,1,0,9,3,0,645,0,0,1,196,5,0,21,1785,0,0,0,0,5,0,20,18189,1817,2,721,5,115,75,7,0,3,0.0009591866097549,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1926,0.0923696705193995,5,0.8724281809025946,18191,8.609385000003385,-1.0,3.9643700000015087,2692,48,482,23,5848,6689,0,0,2,0,0,0,0,0,20851,0.0871421034962351,1817,0,0,0,0,0,0,0,0,0,0,28,901,262,457,9.591866097549278e-05,2,5362,0,0,0,1741,7357,0.0002397966524387,5,0,0,0.0055153230060908,115,2444,9,0,0,3,0,1,20851,0,0,0,1,0,0,0,1.0291496413562207e-09,5,6,766,18,20851,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035969497865809
discord-web-utils-0.2.0,pypi,0,0,16,3,0,615,0,0,1,184,5,0,21,1745,0,0,0,0,5,0,20,17697,1598,2,708,5,115,70,7,0,3,0.0009936900680677,0,0,20,15,0,0.0,5,0.25,100,0.0586510263929618,1877,0.0932578128881601,5,0.8793660257365727,17699,8.292970999999994,-1.0,3.979225,2622,48,468,23,5626,6517,0,0,2,0,0,0,0,0,20127,0.0793958364386148,1598,0,0,0,0,0,0,0,0,0,0,29,794,260,359,9.936900680677696e-05,2,5225,0,0,0,1705,7189,0.0002484225170169,5,0,0,0.0057137178913896,115,2359,9,0,0,1,0,1,20127,0,0,0,1,0,0,0,9.934149323606695e-10,5,6,810,23,20127,0,0,0,0,0,54,28,0,0,0,30,70,28,0.0034779152382371
check-python-versions-0.9.2,pypi,0,0,26,3,0,615,0,0,1,192,10,0,21,1771,0,0,0,0,11,0,20,18079,1607,2,723,15,115,103,7,0,3,0.0009735676386116,0,0,20,15,0,0.0,5,0.25,100,0.0578368999421631,1917,0.0933164581609307,11,0.8801538236869006,18081,4.524687999999969,-1.0,3.99932200000012,2653,48,468,23,5638,6602,0,0,2,0,0,0,0,0,20543,0.0782261597624495,1607,0,0,0,0,0,0,0,0,0,0,42,795,260,359,9.735676386116926e-05,2,5338,0,0,0,1729,7275,0.0007301757289587,15,0,0,0.0055980139220172,115,2419,9,0,0,2,0,1,20543,0,0,0,1,0,0,0,1.0139475808321091e-09,10,6,885,35,20543,0,0,0,0,0,55,41,0,0,0,30,103,40,0.0050138733388502
cookiesjar-0.0.1,pypi,1,0,38,3,0,724,0,0,1,187,16,0,21,1891,0,0,0,0,16,0,20,19430,1655,2,817,16,115,155,7,0,3,0.0009075645505286,0,0,20,15,0,0.0,5,0.25,100,0.0541418516513264,2119,0.0961564641285111,16,0.8817897172936425,19432,8.707046000003174,-1.0,3.994627000000037,2821,48,504,23,5852,7105,0,0,2,0,0,0,0,0,22037,0.0751009665562463,1655,0,0,0,0,0,0,0,0,0,0,57,825,262,380,9.075645505286564e-05,2,5752,0,0,0,1847,7777,0.0007260516404229,16,0,0,0.0052184961655397,115,2598,9,0,0,13,0,1,22037,0,0,0,1,0,0,0,1.087687429998422e-09,16,6,1172,56,22037,0,0,0,0,0,54,54,0,0,0,30,155,61,0.007033625266597
cryptcoompare-0.1,pypi,1,0,9,3,0,643,0,0,1,192,5,0,21,1785,0,0,0,0,5,0,20,18187,1849,2,721,5,115,75,7,0,3,0.000957808534074,0,0,20,15,0,0.0,5,0.25,101,0.0580126364158529,1924,0.0921411809779225,5,0.8710789713136344,18189,8.669372999996995,-1.0,3.997312999999849,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,20881,0.0885493989751448,1849,0,0,0,0,0,0,0,0,0,0,28,919,262,475,9.578085340740386e-05,2,5360,0,0,0,1741,7356,0.0002394521335185,5,0,0,0.0055073990709257,115,2444,9,0,0,3,0,1,20881,0,0,0,1,0,0,0,1.0306303593225175e-09,5,6,765,18,20881,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035917820027776
discord-du-1.0.0,pypi,0,0,884,68,5,3456,0,1,4,392,20,2,41,5265,22,9,5,2,29,22,42,60010,4043,75,1181,35,318,1291,11,0,5,0.0006395906619763,0,0,42,27,9,0.4090909090909091,15,0.3571428571428571,853,0.1504674545775269,8222,0.1252074862564149,29,0.9139293709168989,60015,13.564571000009892,8.970632000011392,4.008694000003743,7537,240,1164,45,9832,22117,0,0,5,0,0,0,0,0,65667,0.0615682153897695,4043,0,0,0,0,0,0,0,0,0,0,1084,1995,462,1192,0.0011421261821005,75,16127,0,1,0,5669,23542,0.0005329922183136,35,12,0,0.0048426150121065,318,6751,78,4,6,425,2,2,50000,1,0,0,14,0,0,13,3.241147644510157e-09,20,12,12196,1058,65667,0,0,0,5,2,70,1248,0,0,0,59,1291,1067,0.0196597986812249
crypto-get-price-4.5.2,pypi,1,0,19,3,0,667,0,0,3,237,4,0,21,2138,0,0,0,0,4,0,20,22519,1899,6,863,4,137,74,6,0,3,0.0007864726700747,0,0,20,15,0,0.0,5,0.25,103,0.049070986183897,2266,0.0891073535194652,4,0.8856075501376327,22521,10.918185000002268,-1.0,4.011668999999529,3343,75,510,25,7279,8392,0,0,2,0,0,0,0,0,25430,0.0746755800235941,1899,0,0,0,0,0,0,0,0,0,0,32,924,324,413,0.0002359418010224,6,6641,0,0,0,2099,9082,0.0001572945340149,4,0,0,0.0053873377900117,137,3206,9,0,0,1,0,1,25430,0,0,0,3,0,0,0,1.2551568429496171e-09,4,6,1032,25,25430,0,0,0,0,0,54,31,0,0,0,30,74,30,0.0029099488792764
croniter-3.0.3,pypi,0,0,35,3,0,642,68,0,1,186,9,0,21,1873,0,0,0,0,9,0,20,19166,1861,2,766,13,115,130,8,0,3,0.0009122006841505,0,0,20,15,0,0.0,5,0.25,172,0.0906217070600632,2065,0.0941847206385404,9,0.8742531356898517,19168,4.612711000001582,-1.0,4.033493999995699,2792,48,558,23,5852,6848,0,0,2,0,0,0,0,0,21925,0.0848802736602052,1861,0,0,0,0,0,0,0,0,0,0,57,928,262,484,9.122006841505132e-05,2,5610,0,0,0,1898,7525,0.0005929304446978,13,0,0,0.0052451539338654,115,2527,9,0,0,4,0,1,21925,0,0,0,1,0,0,0,1.082159410184677e-09,9,6,923,44,21925,0,0,0,0,0,55,54,0,0,0,30,130,49,0.0059293044469783
buildlackey-1.6.3,pypi,0,0,56,3,0,794,0,0,1,188,30,0,21,1997,0,0,0,0,32,0,20,20588,1650,2,899,44,115,226,7,0,3,0.0008583690987124,0,0,20,15,0,0.0,5,0.25,102,0.0523613963039014,2285,0.098068669527897,32,0.8836909871244635,20590,8.936948999999913,-1.0,4.048287999999957,2947,48,554,23,5860,7446,0,0,2,0,0,0,0,0,23300,0.0708154506437768,1650,0,0,0,0,0,0,0,0,0,0,89,822,262,377,8.583690987124464e-05,2,6075,0,0,0,1948,8121,0.0018884120171673,44,0,0,0.0049356223175965,115,2711,9,0,0,21,0,1,23300,0,0,0,1,0,0,0,1.150025732846823e-09,30,6,1505,88,23300,0,0,0,0,0,55,81,0,0,0,30,226,93,0.0096995708154506
1337x-1.2.6,pypi,0,0,269,180,5,1546,0,0,4,353,7,1,40,3588,22,9,5,2,7,22,38,38839,3236,75,916,11,254,444,10,0,5,0.000876929822537,8,0,38,32,9,0.4090909090909091,12,0.3157894736842105,177,0.0514834205933682,4626,0.1067546673435949,7,0.896337664135878,38841,13.724887999999964,8.758166999999958,3.936253000000079,5265,153,748,43,8980,14293,0,0,2,0,0,0,0,0,43333,0.0746774975192116,3236,0,0,0,0,0,0,0,0,0,0,360,1595,466,820,0.0017307825444811,75,11206,0,1,0,3438,15631,0.0002538481065238,11,12,0,0.0058615835506426,254,4844,190,4,6,155,2,22,43333,0,0,0,14,0,0,13,2.138801076460873e-09,7,10,5218,351,43333,0,1,0,5,2,68,422,0,0,0,58,444,360,0.0102462326633281
candypen-0.0.1,pypi,0,0,33,3,0,689,8,0,1,193,31,0,21,1888,0,0,0,0,35,0,20,19343,1938,2,797,71,115,147,7,0,3,0.0008981498113885,0,0,20,15,0,0.0,5,0.25,108,0.0583783783783783,2084,0.0935872103466858,35,0.8687354050655649,19345,4.584800000000087,-1.0,4.076868999999988,2820,48,522,23,5852,7044,0,0,2,0,0,0,0,0,22268,0.0870307167235494,1938,0,0,0,0,0,0,0,0,0,0,56,963,262,519,8.981498113885396e-05,2,5681,0,0,0,1850,7717,0.0031884318304293,71,0,0,0.0051643614154841,115,2581,9,0,0,8,0,1,22268,0,0,0,1,0,0,0,1.0990889708243927e-09,31,6,1111,49,22268,0,0,0,0,0,55,53,0,0,0,30,147,54,0.0066014011137057
django-oscar-sagepay-0.1.2,pypi,0,0,39,3,0,709,0,0,1,185,14,0,21,1900,0,0,0,0,16,0,20,19576,1688,2,815,16,115,165,7,0,3,0.0009003331232556,0,0,20,15,0,0.0,5,0.25,101,0.0544181034482758,2114,0.0951652111281174,16,0.8813360943549113,19578,8.822987000000012,-1.0,3.967018000000053,2833,48,518,23,5871,7101,0,0,2,0,0,0,0,0,22214,0.075988115602773,1688,0,0,0,0,0,0,0,0,0,0,59,841,262,399,9.003331232556046e-05,2,5803,0,0,0,1856,7773,0.0007202664986044,16,0,0,0.0051769154587197,115,2616,9,0,0,11,0,1,22214,0,0,0,1,0,0,0,1.0964236751314706e-09,14,6,1160,56,22214,0,0,0,0,0,55,58,0,0,0,30,165,61,0.0074277482668587
clistyle-1.0rc1,pypi,0,0,24,3,0,663,0,0,1,185,8,0,21,1836,0,0,0,0,8,0,20,18789,1832,2,751,8,115,104,7,0,3,0.0009302758267826,0,0,20,15,0,0.0,5,0.25,100,0.0558035714285714,2004,0.0932136378436206,8,0.8740406530536304,18791,8.84579599999961,-1.0,4.075221999999485,2760,48,500,23,5860,6886,0,0,2,0,0,0,0,0,21499,0.0852132657332899,1832,0,0,0,0,0,0,0,0,0,0,43,914,262,470,9.302758267826412e-05,2,5538,0,0,0,1792,7559,0.000372110330713,8,0,0,0.0053490860040001,115,2525,9,0,0,5,0,1,21499,0,0,0,1,0,0,0,1.0611331860707343e-09,8,6,945,34,21499,0,0,0,0,0,55,40,0,0,0,30,104,39,0.0048374342992697
asyncio-3.4.3,pypi,0,0,121,3,0,821,500,0,1,194,32,0,21,2058,0,0,0,0,32,0,20,22262,1962,2,975,40,115,334,8,0,3,0.0007887057338906,0,0,20,15,0,0.0,5,0.25,600,0.2388535031847133,2938,0.1158608723085416,32,0.877987222967111,22264,4.930815000000166,-1.0,4.012825000000248,2998,48,544,23,5852,7699,0,0,2,0,0,0,0,0,25358,0.0773720324946762,1962,0,0,0,0,0,0,0,0,0,0,142,974,262,531,7.887057338906853e-05,2,6619,0,0,0,2512,8381,0.0015774114677813,40,0,0,0.0045350579698714,115,2859,9,0,0,23,0,1,25358,0,0,0,1,0,0,0,1.251603113140334e-09,32,6,1766,151,25358,0,0,0,0,0,56,142,0,0,0,30,334,156,0.0131713857559744
antchain_acs_iot-1.0.1,pypi,0,0,26,3,0,640,0,0,1,186,8,0,21,1812,0,0,0,0,8,0,20,18640,1658,2,765,8,115,116,7,0,3,0.0009438414346389,0,0,20,15,0,0.0,5,0.25,101,0.0571266968325791,1986,0.0937234544596507,8,0.8797546012269939,18642,8.508562999999413,-1.0,3.9040569999997374,2736,48,438,23,5725,6795,0,0,2,0,0,0,0,0,21190,0.0782444549315714,1658,0,0,0,0,0,0,0,0,0,0,46,825,262,384,9.438414346389808e-05,2,5485,0,0,0,1768,7468,0.0003775365738555,8,0,0,0.0054270882491741,115,2531,9,0,0,6,0,1,21190,0,0,0,1,0,0,0,1.045881771799401e-09,8,6,989,37,21190,0,0,0,0,0,54,44,0,0,0,30,116,42,0.005474280320906
discorrd-py-0.1,pypi,1,0,9,3,0,645,0,0,1,200,5,0,21,1785,0,0,0,0,5,0,20,18189,1903,2,721,5,115,75,6,0,3,0.0009552466924583,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1925,0.091942494149114,5,0.8688446291254717,18191,8.636243000000832,-1.0,3.9815470000030473,2692,48,482,23,5848,6689,0,0,2,0,0,0,0,0,20937,0.0908917227874098,1903,0,0,0,0,0,0,0,0,0,0,28,942,262,498,9.552466924583272e-05,2,5362,0,0,0,1741,7357,0.0002388116731145,5,0,0,0.0054926684816353,115,2444,9,0,0,3,0,1,20937,0,0,0,1,0,0,0,1.033394371563743e-09,5,6,766,18,20937,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035821750967187
asyncinit-0.2.4,pypi,0,0,18,3,0,647,0,0,1,186,6,0,21,1815,0,0,0,0,6,0,20,18508,1801,2,737,6,115,85,7,0,3,0.0009446884889707,0,0,20,15,0,0.0,5,0.25,100,0.0564652738565782,1960,0.0925794719191346,6,0.8743091965424401,18510,8.503413000000364,-1.0,3.9924590000000535,2733,48,496,23,5852,6815,0,0,2,0,0,0,0,0,21171,0.0850691984318171,1801,0,0,0,0,0,0,0,0,0,0,37,898,262,454,9.44688488970762e-05,2,5464,0,0,0,1771,7488,0.0002834065466912,6,0,0,0.0054319588115818,115,2468,9,0,0,3,0,1,21171,0,0,0,1,0,0,0,1.0449439825017723e-09,6,6,882,26,21171,0,0,0,0,0,54,34,0,0,0,30,85,31,0.0040149260781257
captchasolver-0.0.2,pypi,0,0,34,3,0,694,0,0,1,197,14,0,21,1889,0,0,0,0,17,0,20,20030,1660,2,792,19,115,272,6,0,3,0.0008841732979664,0,0,20,15,0,0.0,5,0.25,102,0.0553445469343461,2084,0.092130857648099,17,0.8855879752431477,20032,9.143999999999778,-1.0,4.061685000000125,2824,48,512,23,5852,7057,0,0,2,0,0,0,0,0,22620,0.0733863837312113,1660,0,0,0,0,0,0,0,0,0,0,58,822,262,378,8.841732979664014e-05,2,5707,0,0,0,1843,7770,0.000839964633068,19,0,0,0.0050839964633068,115,3110,9,0,0,10,0,1,22620,0,0,0,1,0,0,0,1.116462750166263e-09,14,6,1124,51,22620,0,0,0,0,0,55,55,0,0,0,30,272,56,0.012024756852343
cryptofee-0.1,pypi,1,0,9,3,0,642,0,0,1,196,5,0,21,1785,0,0,0,0,5,0,20,18187,2058,2,721,5,115,75,7,0,3,0.0009483167377904,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1924,0.0912280701754386,5,0.8624466571834993,18189,8.720314999998664,-1.0,4.028622999998333,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,21090,0.0975817923186344,2058,0,0,0,0,0,0,0,0,0,0,28,1021,262,578,9.48316737790422e-05,2,5360,0,0,0,1741,7356,0.0002370791844476,5,0,0,0.0054528212422949,115,2444,9,0,0,3,0,1,21090,0,0,0,1,0,0,0,1.0409460408288703e-09,5,6,765,18,21090,0,0,0,0,0,54,31,0,0,0,30,75,23,0.003556187766714
cryptocompar-0.1,pypi,1,0,9,3,0,643,0,0,1,197,5,0,21,1785,0,0,0,0,5,0,20,18187,1832,2,721,5,115,75,7,0,3,0.0009585889570552,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1925,0.0922641871165644,5,0.871788726993865,18189,8.692888999998104,-1.0,3.99124500000471,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,20864,0.0878067484662576,1832,0,0,0,0,0,0,0,0,0,0,28,907,262,465,9.585889570552147e-05,2,5360,0,0,0,1741,7356,0.0002396472392638,5,0,0,0.0055118865030674,115,2444,9,0,0,3,0,1,20864,0,0,0,1,0,0,0,1.0297912847653182e-09,5,6,765,18,20864,0,0,0,0,0,54,31,0,0,0,30,75,23,0.003594708588957
discordrpc-0.0.0,pypi,0,0,19,3,0,653,0,0,1,185,6,0,21,1812,0,0,0,0,6,0,20,18523,1864,2,735,6,115,87,7,0,3,0.0009413093613215,0,0,20,15,0,0.0,5,0.25,100,0.0565610859728506,1973,0.0928601684943756,6,0.8718877959241305,18525,8.527661999999964,-1.0,4.021349999999984,2730,48,484,23,5852,6824,0,0,2,0,0,0,0,0,21247,0.0877300324751729,1864,0,0,0,0,0,0,0,0,0,0,38,930,262,486,9.413093613215984e-05,2,5484,0,0,0,1768,7502,0.0002823928083964,6,0,0,0.0054125288275991,115,2472,9,0,0,4,0,1,21247,0,0,0,1,0,0,0,1.048695139289027e-09,6,6,897,27,21247,0,0,0,0,0,54,35,0,0,0,30,87,32,0.0040946957217489
bytedtrace-0.1.0,pypi,1,0,906,68,5,3553,0,1,4,382,22,2,41,5317,23,9,5,2,33,23,42,61590,3794,75,1528,39,327,1324,11,0,5,0.0006235339529083,0,0,42,27,9,0.391304347826087,15,0.3571428571428571,925,0.1597030386740331,8632,0.1281510733691618,33,0.914442234033077,61595,14.065992999996524,9.255378999994718,4.089987999992445,7612,313,1156,45,9955,22555,0,0,5,0,0,0,0,0,67358,0.05632590041272,3794,0,0,0,0,0,0,0,0,0,0,1107,1875,462,1073,0.0011134534873363,75,16602,0,1,0,5792,23954,0.0005789958134148,39,12,0,0.0048546572047863,327,7367,78,4,6,425,2,2,50000,1,0,0,13,0,0,14,3.324610883403122e-09,22,12,12511,1082,67358,0,0,0,5,2,71,1275,0,0,0,59,1324,1091,0.0196561655631105
color-temp-0.1.0,pypi,0,0,26,3,0,668,0,0,1,188,10,0,21,1861,0,0,0,0,10,0,20,18955,1938,2,780,10,115,108,7,0,3,0.0009173470323823,0,0,20,15,0,0.0,5,0.25,100,0.0550964187327823,2015,0.0924227135125217,10,0.8695073846436107,18957,8.81496899999911,-1.0,4.04750399999466,2785,48,528,23,5852,6948,0,0,2,0,0,0,0,0,21802,0.0888909274378497,1938,0,0,0,0,0,0,0,0,0,0,49,966,262,521,9.173470323823502e-05,2,5587,0,0,0,1815,7620,0.0004586735161911,10,0,0,0.0052747454361985,115,2503,9,0,0,7,0,1,21802,0,0,0,1,0,0,0,1.076088458664112e-09,10,6,1015,39,21802,0,0,0,0,0,54,45,0,0,0,30,108,44,0.0049536739748646
blacked-0.1.0a4,pypi,0,0,268,180,5,1557,0,0,4,367,7,1,40,3612,22,9,5,2,7,22,38,39149,3859,75,931,11,254,452,10,0,5,0.0008581558682053,8,0,38,32,9,0.4090909090909091,12,0.3157894736842105,176,0.0508376660889659,4643,0.1048530972651927,7,0.8841489577922811,39151,13.082031999999344,9.02231799999936,4.001764999999978,5291,167,788,43,9042,14353,0,0,2,0,0,0,0,0,44281,0.0871479867211671,3859,0,0,0,0,0,0,0,0,0,0,360,1898,466,1126,0.0016937286872473,75,11240,0,1,0,3462,15682,0.0002484135407962,11,12,0,0.0057360944874776,254,4986,190,4,6,156,2,22,44281,0,0,0,14,0,0,13,2.185591823590733e-09,7,10,5221,352,44281,0,1,0,5,2,67,422,0,0,0,58,452,361,0.0102075382218107
BeautifilSoup-1.0.0,pypi,1,0,2239,184,20,8825,0,0,13,1320,64,9,93,13122,89,36,20,8,93,89,65,152388,11638,294,4685,121,860,3323,10,0,14,0.0003823709351028,0,0,65,55,36,0.4044943820224719,10,0.1538461538461538,2082,0.1462694955739778,21391,0.1258353334274554,93,0.8964774812932373,152394,18.18184000000474,8.796650000003865,3.847180000011576,18988,633,2982,116,27418,57895,0,0,6,0,0,0,0,3,169992,0.0684620452727187,11638,0,0,0,0,0,0,0,0,0,0,2720,5238,1248,3828,0.0017294931526189,294,42580,0,1,0,14234,61267,0.0007117982022683,121,48,0,0.0050590616028989,860,17718,212,16,24,1083,8,5,50000,1,0,0,52,0,0,53,0.0012671896587128,64,15,30285,2650,169992,0,0,0,5,2,74,3136,0,0,0,138,3326,2660,0.0195656266177231
discord_bot_manager-1.0.0,pypi,0,0,38,3,0,736,0,0,1,179,17,0,21,1935,0,0,0,0,17,0,20,19790,1642,2,861,17,115,164,7,0,3,0.0008917027063177,0,0,20,15,0,0.0,5,0.25,100,0.053050397877984,2138,0.0953230193053635,17,0.8824289981720095,19792,8.768647999999985,-1.0,3.979368999999963,2866,48,564,23,5856,7191,0,0,2,0,0,0,0,0,22429,0.0732087921886843,1642,0,0,0,0,0,0,0,0,0,0,69,821,262,379,8.917027063177136e-05,2,5836,0,0,0,1885,7863,0.00075794730037,17,0,0,0.0051272905613268,115,2617,9,0,0,14,0,1,22429,0,0,0,1,0,0,0,1.107035500476323e-09,17,6,1252,60,22429,0,0,0,0,0,55,63,0,0,0,30,164,65,0.0073119621918052
